frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
88,3.8460,0.577201,0.461718,-1.630480,0.996908,0.865665,0.812305,-0.653072,0.978045,0.295990,0.867809,-0.406089,0.967065,1.219954,0.841521,-1.570925,0.815391,0.162755,1.330383,-0.330366,0.579387,0.920739,0.343400,-2.199153,0.915040,0.191700,1.549691,-1.059662,0.603702
89,3.8852,0.576063,0.470993,-1.646647,0.997105,0.862129,0.817032,-0.637029,0.973014,0.297285,0.877132,-0.361402,0.956776,1.214063,0.894525,-1.551641,0.815694,0.182867,1.327293,-0.367845,0.530532,0.909611,0.372199,-2.041408,0.899109,0.251971,1.512022,-0.899683,0.550640
90,3.9169,0.577614,0.471840,-1.614068,0.997341,0.864197,0.816705,-0.586951,0.971130,0.298499,0.870873,-0.327009,0.955979,1.209372,0.881467,-1.457680,0.815639,0.198119,1.306181,-0.342918,0.492093,0.903192,0.390759,-1.886071,0.883672,0.255202,1.531229,-0.809685,0.506668
91,3.9472,0.583718,0.477628,-1.689234,0.997555,0.863315,0.823856,-0.641725,0.972389,0.301058,0.878540,-0.322895,0.953764,1.202832,0.957974,-1.707283,0.818016,0.214509,1.343530,-0.249176,0.449654,0.916175,0.429290,-2.443571,0.883511,0.267662,1.686955,-0.892935,0.463169
92,3.9810,0.587225,0.472543,-1.641004,0.997648,0.855537,0.823059,-0.605513,0.971918,0.307397,0.875931,-0.316618,0.942533,1.200082,0.968267,-1.678983,0.824252,0.229041,1.176000,-0.563020,0.416292,0.918397,0.459723,-2.425147,0.879599,0.328365,1.036902,-1.122980,0.427172
93,4.0140,0.587220,0.478375,-1.612345,0.997838,0.854625,0.830315,-0.631946,0.972097,0.331962,0.872175,-0.170320,0.939378,1.193506,0.991182,-1.628552,0.830199,0.255744,1.164752,-0.223440,0.383657,0.920582,0.482123,-1.973842,0.878062,0.355909,1.104434,-0.582807,0.393081
94,4.0487,0.588389,0.494302,-1.685900,0.998004,0.847348,0.836788,-0.743229,0.971311,0.340569,0.866427,-0.269974,0.935703,1.191703,0.947344,-1.649371,0.833837,0.283363,1.114235,-0.318997,0.352957,0.917835,0.479009,-1.925710,0.876112,0.371490,1.049106,-0.761396,0.362788
95,4.0873,0.593010,0.498954,-1.672388,0.998165,0.842942,0.840631,-0.657592,0.971943,0.339534,0.866984,-0.305531,0.934227,1.195168,0.953755,-1.435782,0.836943,0.295908,1.312056,-0.122760,0.324029,0.926446,0.470988,-1.831397,0.870091,0.342313,1.645966,-0.405094,0.333066
96,4.1178,0.598861,0.505995,-1.923098,0.998311,0.843096,0.858322,-0.757328,0.973721,0.309498,0.874890,-0.444118,0.936674,1.206705,0.998874,-1.607921,0.837334,0.233096,1.398420,-0.186489,0.303175,0.935398,0.480256,-2.253590,0.873902,0.308446,1.814457,-0.474769,0.313192
97,4.1558,0.606642,0.509317,-1.963697,0.998427,0.839846,0.868013,-0.730892,0.973732,0.266370,0.882530,-0.627632,0.935244,1.214647,0.998985,-1.597975,0.840555,0.165378,1.362929,-0.817716,0.291952,0.942559,0.474903,-2.211323,0.872342,0.303025,1.445298,-1.276857,0.298578
98,4.1866,0.607770,0.512006,-1.848596,0.998398,0.837489,0.869421,-0.656461,0.961436,0.280834,0.875176,-0.500018,0.892312,1.212624,1.005063,-1.240988,0.838564,0.261196,0.887104,-0.798409,0.299117,0.940769,0.475402,-1.345256,0.857145,0.538079,0.500810,-0.121966,0.286372
99,4.2237,0.612915,0.523235,-2.227923,0.998403,0.834719,0.870619,-0.975432,0.945787,0.293384,0.846622,-0.731936,0.855774,1.172102,1.015432,-1.588509,0.834434,0.274631,0.783205,-0.699024,0.296652,0.940009,0.477429,-1.522639,0.846893,0.533161,0.427989,-0.453417,0.278129
100,4.2558,0.610032,0.540174,-2.014949,0.998339,0.828348,0.880898,-0.944197,0.913962,0.341834,0.850187,-0.598885,0.806124,1.140760,1.019627,-1.665437,0.823428,0.339126,0.800835,-0.650623,0.280990,0.936472,0.475978,-1.751854,0.829677,0.579112,0.403882,-0.416897,0.264923
101,4.2878,0.609779,0.550082,-1.948010,0.998407,0.829198,0.882946,-0.869669,0.898318,0.369462,0.841783,-0.436111,0.769552,1.145430,1.016450,-1.473201,0.822281,0.387594,0.723994,-0.377632,0.270084,0.936080,0.477395,-1.529654,0.816523,0.611693,0.330417,-0.167346,0.251402
102,4.3225,0.609664,0.555595,-1.941122,0.998515,0.847989,0.881557,-0.978120,0.895613,0.403519,0.841949,-0.400564,0.748846,1.161499,1.007081,-1.671967,0.824375,0.376452,0.850723,-0.304406,0.250507,0.935175,0.479060,-1.633241,0.815941,0.546566,0.584804,-0.307031,0.235594
103,4.3597,0.621068,0.551232,-1.922350,0.998541,0.851232,0.879055,-0.914413,0.873896,0.417895,0.841871,-0.373269,0.713766,1.172400,0.890524,-1.102762,0.816310,0.378668,0.727960,-0.251300,0.244124,0.924833,0.470911,-0.638693,0.785354,0.550173,0.384578,-0.028357,0.222834
104,4.3940,0.635051,0.548187,-1.912432,0.998573,0.863040,0.878068,-0.882952,0.872017,0.409796,0.830799,-0.446005,0.712900,1.192233,0.878569,-1.029970,0.806637,0.349059,0.760599,-0.210987,0.242950,0.924787,0.471165,-0.543761,0.747947,0.546046,0.491349,0.315083,0.207787
105,4.4279,0.638622,0.547083,-1.446856,0.998593,0.864730,0.871304,-0.567511,0.845007,0.445511,0.879943,-0.102414,0.693312,1.171959,0.762577,-0.692357,0.785422,0.371098,0.804061,-0.067432,0.244299,0.885224,0.447714,-0.094479,0.717440,0.526647,0.489532,0.122426,0.207427
106,4.4659,0.638813,0.545663,-1.826604,0.998647,0.861682,0.861755,-0.639296,0.837837,0.431025,0.826187,-0.505890,0.700132,1.152346,0.756030,-0.819712,0.784926,0.263796,0.542774,-0.475098,0.276226,0.862944,0.424944,-0.320158,0.710204,0.488835,0.416225,-0.210362,0.221699
107,4.5131,0.638070,0.518607,-1.563331,0.998595,0.861344,0.858042,-0.660311,0.826307,0.434824,0.836806,-0.180234,0.696656,1.117034,0.850514,-0.945700,0.767028,0.264773,0.745926,-0.215778,0.269106,0.849046,0.470972,-0.633751,0.691955,0.422842,0.425731,-0.230090,0.219298
108,4.5719,0.648734,0.506874,-1.668231,0.998364,0.861101,0.853463,-0.670927,0.835860,0.410991,0.792638,-0.434179,0.715157,1.128277,0.947599,-1.270353,0.770491,0.207103,0.772774,-0.691736,0.294194,0.852476,0.471858,-1.714402,0.688239,0.302448,0.492856,-0.966769,0.228398
109,4.6440,0.652700,0.507412,-1.665372,0.998089,0.969726,0.855907,-0.710618,0.817040,0.449489,0.793965,-0.367409,0.716874,1.122834,0.922022,-1.084090,0.760513,0.208126,0.770998,-0.546653,0.308131,0.854263,0.484754,-0.997577,0.682673,0.343032,0.502203,-0.821009,0.252675
110,4.7094,0.695058,0.494760,-2.495469,0.995978,0.944647,0.726630,-1.518137,0.800248,0.493038,0.663454,-1.309465,0.725460,1.097649,0.897952,-1.576376,0.748844,0.302884,0.705515,-1.328704,0.337474,0.857083,0.485113,-1.630474,0.664387,0.354816,0.513344,-1.600688,0.274683
111,4.7827,0.753850,0.506630,-1.200853,0.992213,1.053945,0.743940,-1.174884,0.778420,0.645436,0.694991,-0.317308,0.736632,1.037666,0.801427,-1.534987,0.736750,0.420660,0.706607,-0.313913,0.341964,0.822317,0.476644,-1.507264,0.648890,0.365649,0.525103,-0.849172,0.296600
112,4.8366,0.753930,0.506158,-1.212599,0.992512,1.028889,0.757901,-0.679248,0.799059,0.574192,0.694369,0.025537,0.762596,1.146374,0.942055,-1.228944,0.749964,0.347471,0.927422,-0.293520,0.384976,0.839782,0.569204,-1.257427,0.671007,0.270369,0.849086,-1.050290,0.353447
113,4.8809,0.854326,0.547819,-0.507876,0.990771,1.175898,0.749173,-0.567633,0.813364,0.763254,0.713084,0.258775,0.783311,1.135534,0.770933,-0.776382,0.740568,0.716039,0.906036,0.304539,0.393258,0.841798,0.556233,-0.063411,0.627399,0.744987,0.599816,0.274813,0.355697
114,4.9324,0.726799,0.542795,-0.699852,0.991408,1.017962,0.741944,-0.194277,0.829786,0.538967,0.723875,0.108829,0.803873,1.105106,0.732136,-0.224532,0.749391,0.384251,0.799476,-0.090812,0.438848,0.780691,0.507976,0.488039,0.627819,0.453647,0.592239,-0.223467,0.398703
115,4.9800,0.725352,0.518807,-0.796072,0.990214,1.013733,0.738770,-0.328544,0.844135,0.449510,0.705363,0.157876,0.822859,1.181877,0.736321,-0.711051,0.766094,0.227511,0.875602,-0.244960,0.489371,0.785863,0.515934,-0.367615,0.647013,0.196620,0.765569,-1.078241,0.449659
116,5.0339,0.724600,0.146113,-0.767706,0.989468,1.001993,0.485988,-0.374613,0.856562,0.458538,0.468174,0.115037,0.840128,1.173643,0.759404,-0.674380,0.767466,0.259741,0.872533,-0.267295,0.511578,0.828040,0.523726,-0.485338,0.651020,0.254973,0.856968,-0.976261,0.477639
117,5.0789,0.653790,0.064723,-0.917902,0.988549,0.895243,0.408032,-0.426282,0.869803,0.374464,0.296267,0.072018,0.855760,1.158509,0.766766,-0.946122,0.778875,0.204395,0.736686,-0.253492,0.539274,0.866269,0.582489,-1.491442,0.671590,0.121582,0.921042,-1.114654,0.493864
118,5.1310,0.628993,-0.096435,-0.615391,0.985972,0.905149,0.292099,-0.457297,0.880598,0.397911,0.257111,0.311154,0.869202,1.083055,0.745644,-1.039455,0.789146,0.222277,0.662913,-0.277661,0.564565,0.792666,0.549422,-1.208688,0.693624,0.187170,0.756670,-1.490147,0.526080
119,5.1822,0.898411,0.317355,-0.598986,0.947459,1.286702,0.569855,-0.328373,0.868947,0.817498,0.427407,0.272077,0.880786,1.361108,0.901933,-0.323109,0.745314,0.785055,0.898270,-0.386148,0.549809,1.134035,0.826583,0.235801,0.630659,0.831142,0.953263,-1.151449,0.501069
120,5.2309,0.918986,0.408201,-0.740590,0.950512,1.281303,0.775629,-0.572043,0.804494,0.912062,0.798246,0.090062,0.869266,1.275528,0.887224,-0.358447,0.686438,0.694793,0.884675,-0.186055,0.519253,1.065510,0.796459,-0.090188,0.578531,0.632807,0.619799,-0.620168,0.490426
121,5.2796,0.902356,0.406269,-1.034526,0.955146,1.285913,0.805530,-0.907810,0.756589,0.884035,0.779879,0.020639,0.857751,1.241935,0.945809,-0.853302,0.640964,0.770937,1.062840,-0.088618,0.476986,1.016889,0.730182,-0.383492,0.533511,0.747478,0.763334,-0.539504,0.461964
122,5.3277,0.906360,0.391180,-1.153130,0.959498,1.308907,0.767631,-0.943492,0.736439,0.853276,0.736456,-0.157324,0.862045,1.270529,1.057304,-0.986547,0.593574,0.771421,1.042529,-0.190331,0.437307,1.019466,0.865703,-0.471888,0.494609,0.723513,0.871551,-0.607897,0.433709
123,5.3854,0.908499,0.384207,-0.510913,0.961514,1.298490,0.706794,-0.652582,0.733963,0.856311,0.717746,0.213740,0.859838,1.271255,0.969310,-0.984351,0.561680,0.792454,0.999341,0.065644,0.406056,1.033415,0.827501,-0.886367,0.476919,0.746846,0.811879,-0.401626,0.419894
124,5.4493,0.885523,0.378348,-0.719370,0.964086,1.296361,0.696250,-0.801330,0.733072,0.839123,0.706423,0.130942,0.864834,1.274582,0.973600,-1.119020,0.541134,0.725517,0.954005,0.025214,0.385850,1.015314,0.773250,-0.848495,0.446695,0.673451,0.751892,-0.458008,0.407916
125,5.5073,0.875292,0.366371,-0.523832,0.961082,1.259413,0.659983,-0.634736,0.734170,0.838482,0.705630,0.207587,0.862742,1.282093,0.719702,-1.052255,0.539436,0.746761,0.859208,0.120384,0.375954,1.030604,0.470842,-0.806967,0.438937,0.742931,0.603184,-0.166095,0.410856
126,5.5549,0.839923,0.327261,-0.669877,0.963333,1.244341,0.649550,-0.629808,0.745497,0.816563,0.705863,0.171055,0.866784,1.312294,0.778890,-1.159817,0.525340,0.720852,1.026888,-0.099816,0.348449,1.050036,0.475339,-1.036440,0.426269,0.716591,0.912176,-0.895154,0.391922
127,5.6076,0.839561,0.293362,-0.714577,0.965588,1.234379,0.609789,-0.512762,0.761393,0.803925,0.656673,0.141646,0.876615,1.338918,0.793012,-1.224742,0.519487,0.703914,1.017349,-0.417822,0.347078,1.074267,0.486468,-1.354789,0.452193,0.735086,0.883201,-1.376925,0.417988
128,5.6714,0.839192,0.329750,-1.359332,0.965779,1.247622,0.641352,-1.112614,0.766849,0.805728,0.656680,-0.402769,0.886449,1.336738,0.987694,-1.245144,0.494040,0.697313,1.040724,-0.533494,0.337987,1.084594,0.708244,-1.033427,0.434664,0.714623,0.920878,-1.091814,0.430386
129,5.7323,0.839260,0.452745,-1.100829,0.968080,1.114635,0.694906,-1.073773,0.764860,0.932820,0.661202,-0.479443,0.877444,1.087140,0.816819,-1.046590,0.504069,0.884587,0.714733,-0.504698,0.316813,0.919636,0.425235,-0.450731,0.428523,0.832685,0.393557,-0.282408,0.403886
130,5.7967,0.852479,0.491261,-1.315904,0.967398,1.161655,0.711853,-1.097077,0.727132,0.896886,0.669375,-0.661973,0.865169,1.106155,0.875609,-1.033150,0.471391,0.826060,0.784024,-0.458283,0.296720,0.973013,0.490719,-0.587002,0.398650,0.805442,0.549919,-0.439465,0.380060
131,5.8692,0.859490,0.491513,-1.227808,0.968732,1.162103,0.710497,-1.045910,0.715989,0.918374,0.669399,-0.638980,0.855273,1.126164,0.808023,-0.962270,0.470657,0.852825,0.727292,-0.403825,0.281987,0.957667,0.437172,-0.478713,0.392125,0.796243,0.525237,-0.383892,0.364135
132,5.9178,0.862265,0.483476,-1.213488,0.970665,1.168661,0.702071,-0.978074,0.695549,0.904646,0.669269,-0.471869,0.849283,1.139142,0.802280,-0.964587,0.448180,0.818302,0.745308,-0.125966,0.262377,0.955989,0.452770,-0.454603,0.372411,0.777512,0.539864,-0.093168,0.343219
133,5.9739,0.847722,0.320214,-0.760085,0.971684,1.116054,0.516399,-0.784520,0.695079,0.907508,0.552229,-0.214387,0.849306,1.062872,0.523800,-0.786515,0.450064,0.848959,0.574738,0.034013,0.247575,0.919259,0.273169,-0.297495,0.371749,0.799227,0.388460,-0.001724,0.331668
134,6.0164,0.806127,0.276777,-1.017642,0.972981,1.128543,0.449669,-0.771798,0.702838,0.851320,0.473906,-0.221503,0.855791,1.101735,0.598952,-0.837601,0.446139,0.796296,0.584359,-0.237833,0.237756,0.931029,0.355160,-0.779312,0.372996,0.786907,0.546620,-0.600175,0.327664
135,6.0696,0.815437,0.354005,-0.701689,0.972471,1.005859,0.504159,-0.540614,0.720902,0.917863,0.511420,-0.474359,0.864339,0.932549,0.499057,-0.407281,0.455556,0.913116,0.439498,-0.428808,0.257310,0.844611,0.216686,-0.140716,0.393113,0.831499,0.255312,-0.445050,0.343312
136,6.1367,0.819329,0.351198,-0.794982,0.973414,1.002763,0.480369,-0.651523,0.739760,0.935915,0.495682,-0.544230,0.873156,0.928527,0.398439,-0.531212,0.471970,0.928071,0.427020,-0.393206,0.272417,0.830216,0.166054,-0.118952,0.402902,0.832877,0.262823,-0.284668,0.351040
137,6.2321,0.822150,0.382086,-0.283589,0.974571,1.018127,0.484127,-0.513076,0.760907,0.948325,0.506369,0.135020,0.882742,0.897252,0.469864,-0.546554,0.502891,0.892134,0.484098,0.264551,0.272319,0.805966,0.212536,-0.197638,0.431237,0.820888,0.263842,0.177023,0.355094
138,6.3155,0.806619,0.422031,-0.143993,0.976469,0.997037,0.491898,-0.511797,0.781997,0.965031,0.516692,0.257911,0.891881,0.860296,0.467973,-0.540776,0.538784,0.883687,0.502771,0.494979,0.268521,0.788213,0.195189,-0.073492,0.463676,0.814134,0.282719,0.504818,0.354865
139,6.3795,0.829535,0.419262,-0.227768,0.977783,1.113792,0.443777,-0.577954,0.802880,0.912478,0.480377,0.346388,0.902293,0.885862,0.493778,-0.617824,0.571838,0.792294,0.531172,0.683501,0.297902,0.762631,0.233884,-0.010738,0.488115,0.727390,0.325159,0.935853,0.386439
140,6.4465,0.830669,0.418557,-0.201504,0.979581,1.022739,0.463464,-0.502812,0.818922,0.923249,0.523097,0.309842,0.907985,0.825444,0.400363,-0.530888,0.596320,0.793998,0.497786,0.573036,0.291937,0.790407,0.183335,-0.002882,0.498664,0.741183,0.292503,0.655809,0.375769
141,6.4959,0.880192,0.358793,-0.216884,0.980325,1.144870,0.462312,-0.251557,0.836157,0.855249,0.514386,0.295422,0.916651,1.060799,0.509326,-0.415230,0.621047,0.756687,0.691936,0.074907,0.328556,0.800665,0.255674,0.094628,0.520704,0.744208,0.465333,-0.406449,0.410943
142,6.5458,0.844645,0.395997,-0.509331,0.980921,1.137438,0.503122,-0.604929,0.849478,0.827446,0.565251,0.237361,0.924039,1.089274,0.585454,-0.756037,0.637035,0.736323,0.771219,0.116731,0.344454,0.810928,0.340903,-0.081167,0.543773,0.718448,0.622403,-0.017021,0.433249
143,6.6026,0.880608,0.335569,-0.292946,0.979445,1.079144,0.448482,-0.252171,0.859360,0.855049,0.506235,0.063062,0.929766,1.063413,0.516990,-0.191172,0.603947,0.855296,0.589382,0.237507,0.337221,0.830565,0.307645,0.126638,0.528085,0.807749,0.405071,0.609777,0.418773
144,6.6317,0.862974,0.305166,-0.346422,0.980111,1.104696,0.433722,-0.356324,0.871445,0.822182,0.474197,0.124811,0.936203,1.092166,0.511857,-0.401529,0.625744,0.786687,0.615353,0.160515,0.366599,0.860510,0.301605,0.131823,0.543663,0.795106,0.477334,0.230001,0.436258
145,6.6638,0.868038,0.216816,-0.374890,0.979604,1.115011,0.367566,-0.017604,0.882503,0.822751,0.423329,-0.196347,0.942005,1.175602,0.592742,-0.011373,0.600673,0.847899,0.602107,-0.499574,0.402891,1.008844,0.419288,0.095944,0.531209,0.857000,0.392612,-0.572079,0.461996
146,6.6974,0.868964,0.253093,-0.220774,0.980982,1.089322,0.394222,-0.215249,0.893081,0.830253,0.444166,0.090117,0.947194,1.093701,0.451378,-0.219849,0.623850,0.846385,0.469007,0.272082,0.441716,0.865660,0.250817,0.150838,0.554206,0.809436,0.251919,0.677080,0.478788
147,6.7310,0.871520,0.244576,-0.244343,0.979979,1.086882,0.383761,-0.154690,0.902687,0.814023,0.430911,0.072741,0.951980,1.096915,0.477133,-0.163888,0.639321,0.817797,0.511136,0.165749,0.483196,0.875605,0.305459,0.107178,0.563832,0.806726,0.305637,0.339831,0.509498
148,6.7789,0.860850,0.258815,-0.171799,0.981050,1.077741,0.395941,-0.223215,0.911794,0.814231,0.439248,0.269673,0.956445,1.093513,0.487567,-0.288240,0.670592,0.778358,0.550834,0.452321,0.524096,0.872730,0.279439,0.078009,0.586924,0.804216,0.332258,0.682101,0.533966
149,6.8257,0.856097,0.205690,-0.329439,0.981246,1.074844,0.355014,-0.224712,0.920353,0.773480,0.418840,0.201236,0.960621,1.125460,0.617925,-0.596115,0.698754,0.764528,0.734858,0.085458,0.546030,0.970141,0.428069,-0.672078,0.617279,0.790105,0.718971,-0.312081,0.555348
150,6.8635,0.865537,0.218444,-0.168654,0.982187,1.032039,0.368114,-0.238293,0.927437,0.816243,0.422544,0.172101,0.963947,1.026398,0.533492,-0.222029,0.709942,0.773824,0.596412,0.358292,0.564896,0.954551,0.298147,0.181710,0.629827,0.807695,0.457995,0.690417,0.567993
151,6.9009,0.865196,0.192130,-0.275386,0.981484,1.041042,0.352642,-0.212841,0.933384,0.795057,0.387935,0.156765,0.966537,1.041201,0.519189,-0.343623,0.728780,0.751249,0.551889,-0.106063,0.585800,0.946096,0.291614,-0.168791,0.638530,0.811232,0.402138,-0.313341,0.582595
152,6.9323,0.894675,0.206284,-0.278488,0.958090,1.073318,0.362130,-0.234620,0.936777,0.798026,0.393244,0.153117,0.968310,1.078607,0.515200,-0.433415,0.746478,0.721755,0.479075,-0.019919,0.617135,0.956495,0.293158,-0.150345,0.634675,0.824874,0.342272,-0.054438,0.601466
153,6.9669,0.921355,0.213094,-0.326036,0.945222,1.092919,0.367365,-0.151159,0.938918,0.801821,0.391015,-0.017269,0.969938,1.112774,0.497647,-0.230667,0.762182,0.729452,0.391546,-0.212760,0.650878,0.969558,0.293918,0.068901,0.622551,0.838997,0.249550,-0.066274,0.617948
154,7.0014,0.911528,0.218202,-0.393824,0.935396,1.080904,0.329869,-0.314585,0.942693,0.806375,0.383356,0.119581,0.971690,1.107426,0.515561,-0.319889,0.770362,0.732998,0.534054,0.214610,0.651687,0.963211,0.305540,-0.051937,0.645100,0.820695,0.413617,0.350189,0.630288
155,7.0352,0.892835,0.229109,-0.280313,0.940796,1.026987,0.340410,-0.372534,0.946641,0.831118,0.390973,0.245454,0.973599,0.971931,0.393235,-0.329928,0.768778,0.739479,0.518575,0.551672,0.633890,0.891865,0.182415,0.144368,0.650474,0.801661,0.370892,0.855427,0.617610
156,7.0708,0.896683,0.236909,-0.185016,0.943973,1.027694,0.345833,-0.226413,0.950531,0.833019,0.395096,0.211992,0.975301,0.987331,0.354357,-0.210176,0.782888,0.751285,0.465621,0.378237,0.656751,0.873569,0.169240,0.278726,0.652024,0.801174,0.290120,0.668037,0.620880
157,7.1042,0.874360,0.236595,-0.220648,0.948019,1.026532,0.344736,-0.219121,0.954223,0.823208,0.396661,0.216666,0.977204,0.998315,0.388070,-0.244762,0.796311,0.753225,0.467627,0.380101,0.680168,0.870879,0.188902,0.204160,0.650976,0.796629,0.270724,0.686806,0.627728
158,7.1428,0.875285,0.234208,-0.321946,0.949311,1.031474,0.347427,-0.231795,0.956193,0.816387,0.403051,0.102065,0.977232,1.008604,0.313137,-0.267358,0.805275,0.754037,0.387847,0.243754,0.700914,0.847107,0.161067,0.154604,0.648343,0.786138,0.231869,0.573482,0.613191
159,7.1769,0.866069,0.228697,-0.204489,0.953491,1.021039,0.335237,-0.237371,0.959440,0.834598,0.398267,0.210622,0.978797,1.010137,0.356921,-0.277294,0.818710,0.782929,0.420575,0.339696,0.710919,0.841728,0.177051,0.117539,0.654350,0.772412,0.257570,0.505734,0.610324
160,7.2059,0.866505,0.239630,-0.186523,0.957766,1.023968,0.336715,-0.262062,0.963101,0.836339,0.408067,0.305521,0.980678,1.013640,0.373659,-0.390704,0.834976,0.782957,0.447044,0.416771,0.734464,0.847120,0.187323,0.073378,0.663273,0.774439,0.273051,0.557841,0.628983
161,7.2392,0.833314,0.192004,-0.326216,0.961448,1.026521,0.329045,-0.337154,0.966157,0.817205,0.398264,0.299532,0.982425,1.030544,0.414364,-0.469277,0.849271,0.773164,0.598819,0.240606,0.754597,0.850894,0.197721,-0.068510,0.683415,0.777627,0.523879,0.176623,0.654892
162,7.2738,0.839811,0.182522,-0.311515,0.964368,1.023693,0.330909,-0.228800,0.967969,0.813753,0.391313,0.116171,0.983220,1.020990,0.382746,-0.303901,0.857732,0.772785,0.504998,0.184315,0.765334,0.850642,0.197193,0.083000,0.684357,0.784347,0.393554,0.271539,0.639558
163,7.3132,0.840401,0.178948,-0.331104,0.966779,1.021902,0.332522,-0.118732,0.969351,0.796456,0.391015,0.014389,0.983847,1.022106,0.386972,-0.210476,0.865157,0.759718,0.473612,-0.115642,0.780646,0.854387,0.200295,0.119151,0.686108,0.785836,0.328048,-0.059232,0.640354
164,7.3406,0.829697,0.172368,-0.320427,0.969687,1.020518,0.325381,-0.167622,0.971850,0.794054,0.387164,0.050910,0.985087,1.023027,0.401222,-0.254768,0.875989,0.752323,0.503162,-0.039257,0.794834,0.855601,0.226328,0.028318,0.704322,0.786085,0.335556,-0.164014,0.660112
165,7.3751,0.825128,0.173901,-0.306073,0.971913,1.021646,0.324179,-0.217575,0.973966,0.796417,0.387977,0.134053,0.986171,1.032016,0.402198,-0.365178,0.885915,0.752944,0.525627,0.211913,0.809039,0.857092,0.225367,-0.026559,0.720355,0.784465,0.365391,0.311004,0.675318
166,7.4122,0.829525,0.161683,-0.336894,0.974466,1.022498,0.321702,-0.192841,0.976156,0.792144,0.377412,0.082823,0.987288,1.030083,0.397534,-0.307288,0.895543,0.753026,0.518341,0.095036,0.823892,0.854490,0.217570,0.022567,0.739511,0.785668,0.343010,0.211858,0.695478
167,7.4463,0.833165,0.165009,-0.399709,0.974092,1.016571,0.310444,-0.208140,0.977401,0.780911,0.361413,0.016286,0.988147,1.041213,0.432725,-0.308002,0.900974,0.752850,0.588033,-0.012195,0.822086,0.877402,0.257127,-0.010944,0.749775,0.782376,0.587654,-0.021636,0.691764
168,7.4756,0.863959,0.169220,-0.409096,0.974941,1.025619,0.312782,-0.145926,0.978122,0.783603,0.360226,-0.044043,0.988506,1.062010,0.471909,-0.203950,0.899553,0.746156,0.523187,-0.175833,0.823207,0.897732,0.308790,0.004689,0.743998,0.782732,0.383431,-0.177945,0.685758
169,7.5089,0.839175,0.161993,-0.409905,0.976294,1.025437,0.314280,-0.163236,0.979616,0.766994,0.362806,-0.026580,0.989449,1.077482,0.551158,-0.221529,0.906195,0.720209,0.644368,-0.097769,0.832014,0.927606,0.348254,-0.107158,0.761436,0.749841,0.687857,-0.251949,0.699671
170,7.5428,0.851261,0.139454,-0.422386,0.978351,1.024055,0.313800,-0.103631,0.981210,0.766440,0.365041,-0.087903,0.990250,1.072073,0.544011,-0.149302,0.911969,0.714364,0.626337,-0.384991,0.845409,0.919275,0.323305,0.122357,0.773824,0.752146,0.387323,-0.508465,0.720718
171,7.5779,0.851464,0.134976,-0.406179,0.980297,1.024128,0.306282,-0.089220,0.982871,0.764469,0.357953,-0.059557,0.991101,1.076124,0.513719,-0.149582,0.917897,0.719553,0.615553,-0.303131,0.854362,0.932026,0.318535,0.119505,0.788393,0.755193,0.473262,-0.509922,0.739009
172,7.6153,0.839558,0.124739,-0.421841,0.980909,1.023612,0.289421,-0.131395,0.983703,0.759683,0.334373,-0.030985,0.991623,1.080403,0.531782,-0.165496,0.918992,0.724830,0.611709,-0.189152,0.851175,0.977180,0.375328,-0.121040,0.795845,0.767899,0.532499,-0.391782,0.748569
173,7.6511,0.809408,0.145847,-0.353543,0.981758,1.023661,0.283368,-0.336739,0.984847,0.772748,0.319690,0.079113,0.992247,1.050341,0.516231,-0.413521,0.924057,0.726661,0.567766,0.078396,0.855007,0.924318,0.312500,-0.125194,0.811009,0.754187,0.470578,0.037399,0.760980
174,7.6793,0.793122,0.200320,-0.355090,0.983125,1.001621,0.284484,-0.421093,0.984693,0.789533,0.325493,0.140032,0.992418,0.969523,0.464148,-0.427046,0.919396,0.727346,0.466229,0.351647,0.842451,0.876684,0.229994,-0.025697,0.792181,0.757095,0.329953,0.474012,0.736924
175,7.7165,0.787475,0.227146,-0.326640,0.984210,1.002026,0.285216,-0.453291,0.985468,0.801680,0.333221,0.159645,0.992951,0.966927,0.453500,-0.480472,0.922951,0.728334,0.482979,0.399013,0.844613,0.863818,0.222962,-0.039975,0.801668,0.739910,0.400889,0.534899,0.743591
176,7.7476,0.769901,0.216887,-0.228659,0.985669,0.988979,0.287553,-0.393767,0.986830,0.800222,0.335953,0.232984,0.993596,0.975715,0.505815,-0.457486,0.929479,0.734452,0.546236,0.311889,0.850178,0.855453,0.260045,-0.109514,0.817015,0.744672,0.483180,0.243265,0.760733
177,7.7809,0.764781,0.212891,-0.229690,0.986480,0.992650,0.288004,-0.358176,0.987810,0.787241,0.336199,0.176032,0.994101,0.990497,0.500378,-0.472958,0.935040,0.728776,0.577869,0.214903,0.859600,0.861624,0.278762,-0.241177,0.830633,0.740083,0.578651,0.053223,0.774871
