frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
88,4.4513,0.521247,0.470791,-0.736738,0.999812,0.673435,0.735720,-0.113816,0.998201,0.341146,0.701494,-0.112487,0.997142,0.723627,1.135749,-0.621344,0.818201,0.232697,1.000558,-0.441542,0.758116,0.534868,0.879934,-1.257349,0.680047,0.310595,0.964572,-1.177123,0.834694
89,4.5176,0.554981,0.471960,-0.923972,0.999824,0.699576,0.744040,-0.339716,0.998244,0.369312,0.703713,-0.212505,0.996977,0.728821,1.186591,-0.757592,0.830311,0.232811,1.016371,-0.601428,0.760844,0.560747,0.893548,-1.332248,0.711114,0.277369,0.726652,-1.400422,0.845980
90,4.5672,0.566779,0.472083,-0.825971,0.999840,0.708699,0.742293,-0.277228,0.998402,0.382643,0.700527,-0.074748,0.997221,0.731792,1.189096,-0.651822,0.843692,0.231671,1.021552,-0.353406,0.769414,0.577263,0.894651,-1.316467,0.739668,0.235383,1.007122,-1.191398,0.846493
91,4.6134,0.575228,0.472811,-0.743459,0.999854,0.714962,0.740668,-0.269542,0.998545,0.390256,0.698340,-0.012382,0.997391,0.733276,1.177370,-0.625060,0.855568,0.241045,1.025182,-0.425222,0.779861,0.587274,0.892015,-1.241856,0.765192,0.267352,0.726839,-1.305091,0.855989
92,4.6636,0.581844,0.473113,-0.754533,0.999862,0.719300,0.739681,-0.276178,0.998665,0.389771,0.697568,-0.071658,0.997523,0.743014,1.168137,-0.717023,0.864120,0.253586,1.035385,-0.482092,0.785865,0.583703,0.885669,-1.301362,0.787841,0.324741,0.799974,-1.319485,0.861692
93,4.7126,0.583471,0.474899,-0.774191,0.999871,0.718963,0.738741,-0.264293,0.998770,0.393296,0.698210,-0.080040,0.997658,0.743307,1.161374,-0.728533,0.872226,0.259929,1.046113,-0.517415,0.800407,0.577640,0.892293,-1.310032,0.808425,0.324953,0.699472,-1.305085,0.872693
94,4.7632,0.583201,0.475298,-1.045332,0.999882,0.719461,0.738096,-0.307101,0.998861,0.390795,0.696887,-0.283489,0.997847,0.751153,1.179588,-0.698697,0.878318,0.258763,1.046292,-0.477409,0.810267,0.572910,0.905419,-1.413852,0.825405,0.397132,1.162904,-1.105438,0.839321
95,4.8146,0.577969,0.472813,-0.967572,0.999890,0.717785,0.739109,-0.240507,0.998929,0.387449,0.694845,-0.283822,0.998017,0.773838,1.172753,-0.626029,0.883406,0.258107,1.045184,-0.513682,0.822868,0.577310,0.914068,-1.325953,0.839365,0.432790,1.153309,-1.138331,0.821737
96,4.8616,0.574768,0.469311,-1.062642,0.999897,0.720098,0.742026,-0.253889,0.998977,0.384629,0.692632,-0.357793,0.998189,0.806701,1.171388,-0.487693,0.866768,0.257566,1.041518,-0.433810,0.824566,0.610525,1.046164,-1.140538,0.809723,0.349918,1.309468,-0.977419,0.788725
97,4.9128,0.571313,0.468266,-1.128941,0.999904,0.719102,0.741477,-0.305847,0.999038,0.383699,0.691762,-0.365703,0.998337,0.800721,1.161499,-0.648309,0.870588,0.257291,1.040671,-0.403638,0.832015,0.606159,1.012351,-1.500816,0.821139,0.302743,1.327253,-0.968374,0.774046
98,4.9646,0.568616,0.468584,-1.144013,0.999912,0.717693,0.740044,-0.355770,0.999105,0.382275,0.692192,-0.350276,0.998472,0.794751,1.160818,-0.787496,0.877422,0.255191,1.040764,-0.399734,0.833112,0.602883,0.989074,-1.642912,0.835236,0.285130,1.318440,-1.004289,0.749673
99,5.0200,0.566382,0.468661,-1.218387,0.999919,0.716753,0.729123,-0.413605,0.999168,0.380915,0.691475,-0.354247,0.998602,0.793284,1.159312,-0.842258,0.884850,0.254511,1.038484,-0.295793,0.838682,0.602980,0.950536,-1.710098,0.847933,0.249945,1.343298,-0.816284,0.740272
100,5.0652,0.559166,0.468875,-0.987541,0.999926,0.711835,0.725377,-0.276720,0.999241,0.376718,0.691677,-0.179111,0.998710,0.791213,1.171711,-0.763607,0.894023,0.254011,1.039548,-0.212690,0.828895,0.609677,0.939902,-1.637098,0.862662,0.255671,1.343744,-0.841586,0.724240
101,5.1133,0.528274,0.474747,-0.831517,0.999933,0.704504,0.724345,-0.136316,0.999312,0.349436,0.701174,-0.127882,0.998817,0.812572,1.187182,-0.572041,0.895829,0.239114,1.042998,-0.158619,0.815019,0.699180,0.947421,-1.436295,0.875127,0.218460,1.399484,-0.703019,0.716113
102,5.1649,0.517461,0.481297,-0.768916,0.999939,0.694183,0.721911,-0.055772,0.999373,0.336817,0.704477,-0.131026,0.998909,0.815234,1.193771,-0.478817,0.894591,0.226543,1.044838,-0.185825,0.805432,0.728696,0.947697,-1.326453,0.886238,0.205562,1.399849,-0.692479,0.707963
103,5.2121,0.511989,0.485838,-0.849407,0.999945,0.693391,0.723727,-0.134581,0.999428,0.330043,0.712280,-0.143190,0.998980,0.819378,1.198415,-0.531112,0.890070,0.215324,1.046364,-0.231134,0.786940,0.751114,0.963605,-1.323950,0.896397,0.198789,1.370987,-0.803910,0.697815
104,5.2607,0.500933,0.489698,-0.800332,0.999950,0.693755,0.721795,-0.161460,0.999482,0.322491,0.712516,-0.116714,0.999067,0.824129,1.208095,-0.508735,0.875581,0.201752,1.046480,-0.055513,0.760537,0.786338,0.963366,-1.175812,0.905014,0.171697,1.384791,-0.410986,0.671912
105,5.3118,0.497141,0.496950,-0.800828,0.999955,0.693794,0.724252,-0.171069,0.999528,0.312137,0.716535,-0.134981,0.999131,0.841255,1.223475,-0.527488,0.851869,0.184584,1.050528,-0.118093,0.719585,0.810050,0.978932,-1.265669,0.912946,0.138591,1.413747,-0.547836,0.645651
106,5.3624,0.491409,0.524832,-1.459772,0.999958,0.695927,0.731824,-0.848444,0.999553,0.282775,0.724349,-0.672842,0.999152,0.860257,1.217344,-1.254946,0.832235,0.131636,1.057892,-0.514195,0.668798,0.867673,0.936894,-1.782476,0.920268,0.106831,1.483203,-0.675528,0.616900
107,5.4087,0.487526,0.534519,-1.611670,0.999961,0.706498,0.737001,-0.970337,0.999567,0.273835,0.735502,-0.802568,0.999184,0.856124,1.213073,-1.295620,0.813592,0.107772,1.116356,-0.603859,0.628853,0.867213,0.926391,-1.772978,0.925751,0.100550,1.488130,-0.700804,0.597649
108,5.4592,0.486295,0.534059,-1.549342,0.999963,0.719843,0.736879,-0.910102,0.999555,0.267258,0.738712,-0.758926,0.999201,0.858832,1.213123,-1.226259,0.791934,0.116797,1.111911,-0.493267,0.590975,0.865551,0.926732,-1.690940,0.929103,0.094449,1.499543,-0.529258,0.571532
109,5.5097,0.487860,0.530114,-1.852963,0.999953,0.733202,0.734975,-1.143321,0.999443,0.264624,0.739793,-0.949490,0.999056,0.888376,1.153972,-1.497958,0.786103,0.120493,1.161303,-0.646063,0.556354,0.863043,0.916371,-1.995459,0.930176,0.104606,1.508181,-0.684124,0.550012
110,5.5597,0.486588,0.527823,-1.994464,0.999948,0.752298,0.718342,-1.227508,0.999438,0.263040,0.739571,-1.069870,0.999131,0.970396,1.014148,-1.573216,0.791078,0.126537,1.140010,-0.658189,0.578495,0.925452,0.918014,-2.153606,0.889973,0.117610,1.484074,-0.619163,0.543036
111,5.6100,0.482489,0.524823,-1.742200,0.999938,0.748543,0.718832,-1.106875,0.999399,0.260337,0.739437,-0.882967,0.999164,0.931336,1.036415,-1.403835,0.797398,0.121783,1.156278,-0.621847,0.565511,0.900427,0.924043,-1.865726,0.894587,0.115172,1.509360,-0.449208,0.531874
112,5.6599,0.480731,0.522083,-1.784908,0.999941,0.751458,0.699418,-1.105308,0.999414,0.262970,0.738904,-0.881611,0.999199,0.919199,1.081073,-1.425885,0.807249,0.126242,1.144530,-0.539174,0.566110,0.892198,0.908388,-1.884607,0.899418,0.117088,1.506522,-0.519852,0.522678
113,5.7095,0.482258,0.514938,-1.631982,0.999946,0.748270,0.686853,-0.996333,0.999462,0.286803,0.717343,-0.648303,0.999210,0.915651,1.135271,-1.346630,0.813819,0.172969,1.076670,-0.180313,0.544412,0.823777,0.777223,-2.000951,0.909346,0.142416,1.493032,-0.134379,0.533908
114,5.7592,0.485128,0.512836,-1.471484,0.999950,0.739735,0.682609,-0.804534,0.999499,0.291546,0.707943,-0.548374,0.999183,0.872229,1.135926,-1.342503,0.820695,0.188521,1.057443,-0.192825,0.517788,0.770744,0.685389,-1.964186,0.918125,0.157023,1.489114,-0.248511,0.518710
115,5.8085,0.487884,0.505555,-1.632440,0.999954,0.746657,0.695910,-0.888049,0.999519,0.291379,0.714814,-0.585834,0.999107,0.843416,1.152352,-1.475673,0.825214,0.187574,1.135912,-0.227879,0.496577,0.733662,0.642228,-2.206324,0.925810,0.164146,1.505360,-0.309801,0.512280
116,5.8589,0.488103,0.489326,-1.460139,0.999957,0.745383,0.695353,-0.701430,0.999532,0.294575,0.715060,-0.380192,0.999058,0.814251,1.132329,-1.381927,0.827405,0.190555,1.138198,-0.064732,0.491709,0.708625,0.588799,-2.090544,0.932030,0.168703,1.510017,-0.291059,0.504306
117,5.9078,0.489959,0.478770,-1.935519,0.999961,0.747092,0.690740,-1.010782,0.999551,0.298558,0.717344,-0.675192,0.999037,0.811804,1.132599,-1.670453,0.825814,0.193163,1.155571,-0.288623,0.499520,0.711174,0.668142,-2.638639,0.937077,0.176873,1.519646,-0.562900,0.511847
118,5.9580,0.490114,0.467126,-1.764288,0.999963,0.752470,0.692775,-0.869488,0.999478,0.299711,0.730583,-0.531239,0.998783,0.806282,1.137541,-1.482851,0.824337,0.197183,1.179716,-0.227582,0.482060,0.699666,0.585039,-2.312198,0.942126,0.182340,1.534163,-0.533835,0.506717
119,6.0089,0.487849,0.466800,-1.243912,0.999965,0.751465,0.701687,-0.611600,0.999445,0.297915,0.740293,-0.284041,0.998656,0.811997,1.045847,-1.266751,0.815451,0.198641,1.182189,0.093996,0.452281,0.693681,0.582971,-2.014321,0.946403,0.188043,1.529523,-0.030412,0.483471
120,6.0599,0.486615,0.465475,-1.136582,0.999966,0.755137,0.728233,-0.547141,0.999340,0.290497,0.756953,-0.200725,0.998469,0.816309,1.132423,-1.223771,0.792255,0.197374,1.205942,0.205939,0.418204,0.690950,0.591681,-1.958425,0.949070,0.185545,1.554743,0.105796,0.453504
121,6.1108,0.484270,0.465419,-1.532118,0.999967,0.768798,0.751067,-0.837278,0.999288,0.279853,0.784777,-0.279353,0.997746,0.848668,1.105787,-1.544886,0.793097,0.195831,1.250947,0.010389,0.388550,0.696806,0.607345,-2.281835,0.953045,0.183784,1.592117,-0.090365,0.436207
122,6.1580,0.484128,0.466387,-1.700904,0.999965,0.767095,0.752157,-0.971048,0.999146,0.274676,0.777985,-0.347925,0.997469,0.871048,1.072225,-1.735877,0.800611,0.182133,1.230992,0.070640,0.365812,0.694425,0.602891,-2.537774,0.956194,0.164696,1.576957,0.032593,0.418630
123,6.2092,0.483168,0.465567,-1.684552,0.999961,0.760226,0.749716,-0.914940,0.998913,0.272621,0.777411,-0.494675,0.997101,0.899348,1.050979,-1.617557,0.813792,0.179931,1.218990,-0.017290,0.350513,0.699411,0.588836,-2.353350,0.959303,0.154475,1.571547,-0.082797,0.405587
124,6.2615,0.481058,0.465153,-1.974677,0.999963,0.753965,0.747527,-1.087505,0.998859,0.270610,0.765034,-0.724396,0.997009,0.914577,1.046952,-1.774548,0.827719,0.167499,1.194364,-0.119088,0.338787,0.700644,0.602633,-2.549654,0.962672,0.147203,1.568474,-0.147135,0.401931
125,6.3152,0.458546,0.465556,-2.472791,0.999966,0.753869,0.736866,-1.384459,0.998909,0.257312,0.763477,-1.257696,0.997223,0.953600,1.216443,-2.126144,0.839843,0.157284,1.199972,-1.142384,0.359604,0.701993,0.750479,-3.011001,0.965180,0.144604,1.583781,-1.565746,0.429394
126,6.3606,0.447372,0.464114,-2.027266,0.999969,0.750012,0.709893,-1.129853,0.998976,0.249981,0.764093,-0.999697,0.997407,0.964646,1.241141,-1.753872,0.848121,0.155986,1.203074,-0.764490,0.362679,0.737374,0.856710,-2.417784,0.967362,0.145273,1.588385,-0.994945,0.432799
127,6.4094,0.449334,0.462462,-2.861933,0.999972,0.748892,0.683840,-1.579975,0.999017,0.241576,0.781429,-1.580264,0.997559,0.947199,1.271509,-2.343872,0.852703,0.156286,1.256436,-1.799877,0.372550,0.742092,0.872516,-3.343493,0.965631,0.199415,1.584628,-2.508746,0.420383
128,6.4599,0.445084,0.461908,-3.061585,0.999974,0.753489,0.685732,-1.756220,0.999096,0.231312,0.806302,-1.636929,0.997688,0.957498,1.286610,-2.698687,0.865255,0.156954,1.319832,-2.148927,0.410201,0.741654,0.909551,-3.822752,0.966820,0.316836,1.319568,-3.065432,0.423342
129,6.5097,0.438891,0.460273,-2.714001,0.999975,0.753340,0.687725,-1.467703,0.999149,0.233476,0.800687,-1.424874,0.997644,0.986267,1.271939,-2.352602,0.876236,0.150045,1.291912,-1.933690,0.447845,0.756193,0.941754,-3.386405,0.967552,0.362935,1.217986,-2.807956,0.432465
130,6.5585,0.437449,0.459448,-2.485832,0.999909,0.746852,0.688589,-1.398852,0.998482,0.230401,0.779225,-1.220792,0.995904,0.970594,1.029217,-1.314499,0.847820,0.130394,1.114754,-0.993477,0.418716,1.059662,1.417278,-1.556546,0.879047,0.152857,1.475383,-1.346380,0.392369
131,6.6099,0.435009,0.459096,-2.480572,0.999789,0.743629,0.688454,-1.427287,0.997597,0.229347,0.757951,-1.189571,0.994090,0.956747,0.993973,-1.326864,0.819080,0.125605,1.077612,-0.877613,0.390640,1.084005,1.429624,-1.567075,0.798323,0.120898,1.527004,-1.228876,0.356120
132,6.6577,0.432832,0.458055,-2.417663,0.999708,0.738004,0.686785,-1.369999,0.996485,0.226558,0.754611,-1.159880,0.992242,0.944402,0.986787,-1.219743,0.788593,0.121219,1.076162,-0.793101,0.365212,1.093578,1.402883,-1.466608,0.726541,0.109227,1.560603,-1.101025,0.323806
133,6.7102,0.431443,0.456903,-2.442328,0.999610,0.734809,0.684556,-1.371394,0.995495,0.223924,0.754598,-1.176880,0.990406,0.939958,0.983206,-1.237694,0.760532,0.121741,1.085106,-0.859106,0.342420,1.109190,1.405000,-1.474722,0.661541,0.107852,1.591839,-1.218164,0.294901
134,6.7569,0.431764,0.456953,-2.427134,0.999586,0.729912,0.685234,-1.327412,0.994617,0.219391,0.755248,-1.172813,0.989405,0.930600,0.974301,-1.117735,0.730608,0.123968,1.195593,-0.881819,0.324110,1.103459,1.400183,-1.323559,0.601034,0.097369,1.609270,-1.214461,0.268862
