frame_index,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
89,4.3337,0.468206,0.416253,-0.467266,0.999779,0.569404,0.549813,-0.087949,0.999365,0.355055,0.541064,-0.054375,0.999200,0.686686,0.593505,-0.252956,0.975532,0.210404,0.581079,-0.115864,0.962347,0.798335,0.591499,-0.746327,0.941139,0.071920,0.590431,-0.447911,0.925609
90,4.3996,0.468917,0.418373,-0.587866,0.999776,0.569702,0.550061,-0.196718,0.999405,0.358077,0.540582,-0.125530,0.999251,0.686122,0.597364,-0.305932,0.977755,0.213357,0.582297,-0.137541,0.966015,0.798523,0.595823,-0.751973,0.946140,0.071856,0.590765,-0.458035,0.932540
91,4.4509,0.470166,0.418884,-0.533527,0.999784,0.570215,0.550449,-0.157491,0.999443,0.359388,0.540507,-0.098455,0.999301,0.687812,0.599352,-0.265588,0.979689,0.214752,0.582699,-0.125319,0.969272,0.805135,0.601722,-0.695197,0.950487,0.073647,0.596961,-0.441812,0.938660
92,4.4998,0.470411,0.418880,-0.534553,0.999782,0.570155,0.550420,-0.167946,0.999477,0.359653,0.540455,-0.108759,0.999342,0.687382,0.601793,-0.275569,0.981433,0.213851,0.582592,-0.182244,0.972156,0.819118,0.605581,-0.699957,0.954346,0.071242,0.595654,-0.554497,0.944007
93,4.5497,0.470206,0.418871,-0.547754,0.999786,0.570175,0.550407,-0.171993,0.999514,0.359621,0.540165,-0.111193,0.999379,0.687771,0.601722,-0.275504,0.983106,0.212729,0.582314,-0.168380,0.974759,0.817144,0.607232,-0.698470,0.958198,0.069408,0.591326,-0.527120,0.948751
94,4.6005,0.470332,0.418858,-0.549771,0.999790,0.570634,0.550656,-0.171339,0.999542,0.359592,0.540284,-0.112834,0.999407,0.689709,0.602250,-0.254648,0.984590,0.209949,0.583290,-0.135981,0.977124,0.817987,0.609786,-0.654400,0.961472,0.062371,0.590299,-0.431562,0.952960
95,4.6568,0.470552,0.418859,-0.502501,0.999808,0.571507,0.551255,-0.124658,0.999580,0.359269,0.542437,-0.083801,0.999458,0.690411,0.610568,-0.172762,0.985883,0.210911,0.590556,-0.161583,0.979311,0.819993,0.636970,-0.536804,0.964486,0.067617,0.598571,-0.553070,0.957264
96,4.7008,0.470529,0.418947,-0.478326,0.999822,0.571575,0.551960,-0.099354,0.999611,0.360391,0.546024,-0.064507,0.999500,0.685689,0.622603,-0.127850,0.987022,0.222893,0.609242,-0.154719,0.981237,0.821367,0.662903,-0.470373,0.967153,0.079980,0.618115,-0.554083,0.961118
97,4.7508,0.470155,0.419283,-0.569594,0.999829,0.571443,0.552024,-0.172560,0.999635,0.362665,0.547652,-0.117482,0.999537,0.672184,0.636566,-0.223328,0.987868,0.229459,0.629762,-0.153705,0.983018,0.809214,0.688327,-0.666096,0.968944,0.084717,0.656052,-0.479057,0.964523
98,4.8010,0.470071,0.419433,-0.508121,0.999842,0.570580,0.551963,-0.142542,0.999666,0.366164,0.548113,-0.063068,0.999573,0.664171,0.647163,-0.202410,0.988795,0.245642,0.648612,-0.034888,0.984589,0.788762,0.714595,-0.652488,0.971340,0.108382,0.688623,-0.314639,0.967723
99,4.8353,0.470025,0.420260,-0.388482,0.999854,0.569332,0.552757,-0.060855,0.999694,0.371074,0.548376,-0.000925,0.999608,0.656533,0.665949,-0.050935,0.989506,0.257687,0.666217,0.020928,0.985953,0.773902,0.745054,-0.359892,0.973449,0.122034,0.733041,-0.215037,0.970441
100,4.9020,0.469950,0.420601,-0.433271,0.999863,0.567277,0.552827,-0.083524,0.999723,0.374694,0.548368,-0.022767,0.999639,0.648326,0.687578,-0.059557,0.990202,0.258341,0.689953,-0.008034,0.987194,0.761666,0.780782,-0.346476,0.975440,0.129863,0.778486,-0.255435,0.972246
101,4.9521,0.470620,0.420755,-0.448746,0.999871,0.562960,0.552484,-0.090160,0.999744,0.383119,0.547990,-0.037034,0.999661,0.619222,0.725800,-0.053809,0.990379,0.307030,0.732666,-0.005224,0.987916,0.687630,0.878512,-0.331650,0.976777,0.222780,0.911623,-0.214935,0.972690
102,5.0010,0.470943,0.420748,-0.451598,0.999862,0.562157,0.552115,-0.087168,0.999741,0.386194,0.547397,-0.072264,0.999674,0.607692,0.733129,-0.021557,0.988337,0.321228,0.744514,-0.023295,0.988375,0.659508,0.889804,-0.282425,0.973536,0.256092,0.924858,-0.223360,0.971566
103,5.0567,0.472178,0.420555,-0.408366,0.999855,0.561391,0.550838,-0.057523,0.999733,0.389672,0.547180,-0.046861,0.999681,0.597037,0.735348,0.005841,0.987004,0.333284,0.746156,0.011573,0.988646,0.642729,0.897667,-0.226544,0.972363,0.283829,0.923892,-0.161916,0.971136
104,5.1170,0.472476,0.420543,-0.429033,0.999837,0.559774,0.550326,-0.070724,0.999735,0.387842,0.548801,-0.099618,0.999691,0.589543,0.738985,-0.010764,0.982548,0.341636,0.758412,-0.029238,0.988061,0.626971,0.903264,-0.239618,0.961507,0.302775,0.938598,-0.213227,0.963124
105,5.1828,0.473047,0.420523,-0.458143,0.999807,0.559252,0.551269,-0.079121,0.999683,0.387562,0.548892,-0.136978,0.999686,0.583398,0.750032,0.003925,0.955693,0.351777,0.751906,-0.070857,0.982575,0.611774,0.918856,-0.166470,0.899159,0.332266,0.925693,-0.239524,0.931103
106,5.2495,0.473505,0.420763,-0.422329,0.999756,0.558283,0.551415,-0.069206,0.999634,0.386773,0.548861,-0.119530,0.999659,0.580285,0.748226,0.012514,0.937598,0.352180,0.749009,-0.059540,0.976264,0.609864,0.917170,-0.171340,0.856719,0.337047,0.920399,-0.219701,0.900374
107,5.2998,0.473507,0.420831,-0.415582,0.999733,0.557380,0.551726,-0.062714,0.999584,0.386226,0.549040,-0.108822,0.999654,0.580169,0.749417,0.030412,0.915189,0.354369,0.750907,-0.058743,0.971519,0.607980,0.920765,-0.142888,0.808115,0.344463,0.918276,-0.220891,0.877609
108,5.3508,0.473486,0.420442,-0.441228,0.999733,0.556443,0.551017,-0.071241,0.999586,0.386218,0.548972,-0.133619,0.999667,0.582165,0.745712,0.021353,0.908302,0.355524,0.748173,-0.076971,0.970546,0.612578,0.916859,-0.153048,0.781971,0.340137,0.914075,-0.230430,0.868174
109,5.4013,0.473475,0.419954,-0.442111,0.999734,0.555973,0.550490,-0.077733,0.999594,0.385979,0.548974,-0.127407,0.999679,0.581501,0.744488,0.003740,0.907603,0.353512,0.750659,-0.072925,0.970167,0.619665,0.910897,-0.200183,0.774221,0.337338,0.915598,-0.229788,0.864153
110,5.4510,0.474231,0.419366,-0.480596,0.999696,0.555843,0.550260,-0.088581,0.999590,0.384838,0.548858,-0.153491,0.999671,0.579517,0.741975,0.005094,0.909562,0.347505,0.748289,-0.097431,0.971587,0.616328,0.904539,-0.201028,0.783927,0.321349,0.929441,-0.252030,0.868664
111,5.5007,0.474738,0.418932,-0.443554,0.999681,0.555265,0.550515,-0.017122,0.999592,0.384702,0.548853,-0.138942,0.999673,0.578154,0.744639,0.115714,0.908734,0.343883,0.747998,-0.089691,0.973017,0.619227,0.904001,-0.079158,0.793783,0.313868,0.941472,-0.254137,0.875425
112,5.5492,0.475417,0.419218,-0.371832,0.999678,0.555092,0.550613,0.017711,0.999595,0.386598,0.548827,-0.095954,0.999683,0.578947,0.746227,0.140008,0.910058,0.344036,0.747603,-0.054509,0.974396,0.621049,0.906026,-0.033216,0.803822,0.310003,0.948818,-0.202381,0.882254
113,5.5992,0.480413,0.419695,-0.472880,0.999661,0.555231,0.552178,-0.014584,0.999582,0.389386,0.547451,-0.179447,0.999688,0.579992,0.750296,0.136486,0.906038,0.344240,0.747487,-0.139102,0.975856,0.621708,0.909866,-0.027299,0.806908,0.307544,0.951600,-0.300644,0.888358
114,5.6492,0.483854,0.421252,-0.534838,0.999649,0.555429,0.555372,-0.060821,0.999564,0.394713,0.547185,-0.232391,0.999703,0.580844,0.758273,0.103843,0.899834,0.348720,0.746827,-0.180662,0.977255,0.622552,0.922275,-0.043021,0.793509,0.306541,0.949065,-0.332899,0.892852
115,5.6993,0.487839,0.421822,-0.558417,0.999629,0.555458,0.558851,-0.075261,0.999528,0.399166,0.545608,-0.263616,0.999712,0.581462,0.758294,0.094693,0.893116,0.351182,0.746293,-0.213246,0.978420,0.624093,0.923856,-0.046379,0.785603,0.307131,0.951799,-0.349605,0.895808
116,5.7497,0.502668,0.422760,-0.363057,0.999635,0.555191,0.568207,0.070841,0.999308,0.408426,0.541428,-0.227318,0.999713,0.571787,0.766218,0.264602,0.850258,0.372123,0.740458,-0.197273,0.978295,0.624861,0.928959,0.213784,0.738629,0.346971,0.949051,-0.331198,0.891790
117,5.7840,0.512503,0.423540,-0.340487,0.999639,0.554052,0.570622,0.123087,0.998950,0.410120,0.539684,-0.228274,0.999726,0.568649,0.770410,0.319467,0.795899,0.379759,0.740391,-0.243043,0.979015,0.623666,0.930783,0.274279,0.687364,0.367284,0.955180,-0.331167,0.892234
118,5.8490,0.526700,0.423919,-0.288970,0.999650,0.549548,0.570914,0.186370,0.998688,0.413941,0.537712,-0.245411,0.999740,0.561372,0.772730,0.359091,0.738963,0.385297,0.740533,-0.307957,0.979854,0.623628,0.934540,0.305080,0.638073,0.381667,0.961687,-0.387601,0.892670
119,5.8995,0.536381,0.425139,-0.218919,0.999656,0.547376,0.570370,0.170798,0.998666,0.418032,0.535884,-0.236398,0.999757,0.561595,0.770751,0.329194,0.719262,0.392205,0.741845,-0.292681,0.981198,0.623768,0.932220,0.292099,0.623035,0.407093,0.961246,-0.358672,0.898213
120,5.9498,0.544016,0.425178,-0.234632,0.999621,0.546559,0.570736,0.166236,0.998587,0.422157,0.534194,-0.271793,0.999769,0.557141,0.770257,0.300997,0.685628,0.396228,0.742242,-0.346468,0.982149,0.621376,0.930682,0.220904,0.587744,0.423383,0.965902,-0.421624,0.899887
121,6.0009,0.549393,0.425723,-0.178620,0.999601,0.542046,0.571968,0.208427,0.998545,0.427378,0.533102,-0.267467,0.999767,0.549875,0.775159,0.301468,0.648964,0.408839,0.742192,-0.348695,0.981601,0.616589,0.929893,0.189994,0.555642,0.439587,0.970463,-0.411803,0.891829
122,6.0590,0.566766,0.435356,-0.076726,0.999154,0.516213,0.552230,0.209477,0.997966,0.466933,0.527696,-0.321944,0.999767,0.525821,0.763403,0.272517,0.596494,0.460069,0.747134,-0.405875,0.981455,0.558013,0.917868,0.163742,0.510963,0.519112,0.975269,-0.424271,0.896485
123,6.1019,0.576464,0.438484,-0.023582,0.997902,0.494471,0.539722,0.236892,0.996439,0.484315,0.523553,-0.339614,0.999758,0.498216,0.759581,0.274916,0.542538,0.486565,0.751598,-0.419645,0.980545,0.533705,0.916523,0.180877,0.464087,0.546642,0.973661,-0.420492,0.899089
124,6.1524,0.585101,0.439691,0.016276,0.994172,0.474991,0.537019,0.248176,0.993621,0.504471,0.521798,-0.361662,0.999742,0.453453,0.763887,0.265892,0.491469,0.512400,0.757378,-0.449663,0.977247,0.516793,0.918162,0.168089,0.419793,0.570147,0.976183,-0.433197,0.899894
125,6.2149,0.585026,0.440023,0.154492,0.993731,0.456906,0.531805,0.251348,0.993798,0.532989,0.528116,-0.350687,0.999758,0.412346,0.763805,0.324448,0.463443,0.529011,0.768320,-0.408375,0.977886,0.473066,0.897458,0.318091,0.388841,0.578285,0.978542,-0.329531,0.905844
126,6.2792,0.582096,0.439544,0.207235,0.993225,0.455866,0.529804,0.269108,0.993899,0.549390,0.532132,-0.330521,0.999769,0.421580,0.690264,0.514722,0.434106,0.553880,0.775512,-0.322627,0.975791,0.474106,0.707260,0.771578,0.369659,0.598054,0.987199,-0.160272,0.904454
127,6.3447,0.579871,0.429920,0.440830,0.992341,0.458258,0.532281,0.068368,0.993933,0.625510,0.542646,0.045124,0.999461,0.425280,0.705001,0.102917,0.443903,0.642974,0.779238,0.030789,0.967484,0.474245,0.770718,0.252842,0.342759,0.660721,0.982186,0.093682,0.851069
128,6.4024,0.574457,0.426371,0.388479,0.991956,0.465776,0.528974,0.014419,0.994248,0.646161,0.542249,0.022534,0.999402,0.418843,0.715980,0.053528,0.478933,0.672211,0.777847,0.001697,0.969267,0.451155,0.839079,0.169613,0.319411,0.704034,0.978228,0.031122,0.844604
129,6.4501,0.572816,0.425387,0.382223,0.991885,0.471115,0.521500,0.004698,0.994723,0.653434,0.531867,0.025399,0.999430,0.422099,0.711848,0.053418,0.524642,0.687425,0.764642,-0.006645,0.971944,0.416676,0.843436,0.170565,0.316146,0.729234,0.967629,0.020066,0.855757
130,6.5044,0.570694,0.424860,0.313273,0.990252,0.472468,0.516658,-0.059645,0.995127,0.672633,0.528504,-0.014826,0.999446,0.426782,0.709516,-0.017926,0.563650,0.706663,0.759590,-0.056378,0.974225,0.408890,0.845922,0.087526,0.320895,0.748726,0.963408,-0.042507,0.865730
131,6.5601,0.559061,0.424920,0.231014,0.989464,0.490401,0.497998,-0.188074,0.995572,0.693814,0.523213,-0.004958,0.999468,0.435482,0.702718,-0.167235,0.604249,0.737903,0.755184,0.022853,0.975551,0.377285,0.848666,-0.063264,0.376993,0.773252,0.953373,0.093401,0.871432
132,6.6024,0.553486,0.424952,0.246374,0.990047,0.501562,0.494076,-0.177831,0.996007,0.696566,0.520353,0.019805,0.999510,0.438595,0.700526,-0.124278,0.638818,0.741069,0.744358,0.096011,0.976852,0.373250,0.867558,0.044189,0.413992,0.780573,0.935720,0.245811,0.871089
133,6.6545,0.542318,0.426664,0.232816,0.989181,0.510007,0.489400,-0.197329,0.996362,0.694803,0.520675,0.034714,0.999509,0.446467,0.699783,-0.222089,0.671955,0.734323,0.738068,0.102981,0.975730,0.374024,0.886898,-0.122906,0.460934,0.754033,0.918685,0.251373,0.855324
134,6.7043,0.532280,0.426400,0.253474,0.989418,0.516062,0.489702,-0.186608,0.996703,0.689964,0.526753,0.064707,0.999516,0.452474,0.702026,-0.233025,0.700478,0.728975,0.750126,0.117317,0.972685,0.376497,0.910227,-0.162250,0.494468,0.732066,0.920171,0.217213,0.818892
135,6.7600,0.526818,0.426268,0.299276,0.989998,0.524690,0.487038,-0.155371,0.997011,0.677764,0.532748,0.122278,0.999518,0.467921,0.700579,-0.205501,0.727731,0.716149,0.758890,0.143040,0.972015,0.388746,0.919984,-0.158110,0.530293,0.724032,0.924402,0.198490,0.803407
136,6.8019,0.520352,0.421227,0.282032,0.989792,0.527014,0.481875,-0.177280,0.997229,0.667427,0.532683,0.175157,0.999429,0.473343,0.696538,-0.231184,0.748571,0.703333,0.756130,0.167897,0.952150,0.397320,0.918510,-0.142178,0.534326,0.670060,0.918634,0.173007,0.755964
137,6.8619,0.502257,0.410484,0.268726,0.990641,0.526791,0.491594,-0.163352,0.997471,0.636250,0.533371,0.202574,0.999416,0.488956,0.710620,-0.231271,0.764709,0.670920,0.756160,0.171639,0.927348,0.453578,0.931395,-0.138658,0.528239,0.638835,0.921794,0.155168,0.708090
138,6.9185,0.494239,0.406242,0.128056,0.991417,0.523703,0.505255,-0.222552,0.997678,0.616648,0.533836,0.180294,0.999395,0.492032,0.722747,-0.308378,0.781295,0.650332,0.758304,0.159374,0.872878,0.465591,0.937474,-0.195517,0.517453,0.587778,0.921963,0.134928,0.647548
139,6.9723,0.488452,0.405937,0.095592,0.991853,0.531847,0.506822,-0.279038,0.997766,0.586224,0.533806,0.221708,0.999243,0.518777,0.717074,-0.413720,0.796069,0.622111,0.755896,0.198939,0.806640,0.497451,0.932841,-0.406088,0.516595,0.577817,0.916773,0.131597,0.590296
140,7.0178,0.484659,0.406301,-0.019145,0.992440,0.537521,0.506132,-0.304658,0.997928,0.563393,0.533643,0.311263,0.998997,0.545499,0.714562,-0.440316,0.814946,0.589080,0.750365,0.332093,0.738654,0.510863,0.933364,-0.433544,0.557805,0.548457,0.913432,0.240429,0.537609
141,7.0903,0.474508,0.400973,-0.192763,0.993082,0.547603,0.506125,-0.339909,0.998116,0.510988,0.536583,0.290350,0.998610,0.559126,0.715219,-0.460546,0.832708,0.479159,0.745818,0.372910,0.672520,0.519799,0.945955,-0.464264,0.598538,0.455973,0.912311,0.254988,0.490527
142,7.1343,0.471042,0.398817,-0.254184,0.993705,0.548631,0.506119,-0.292844,0.998263,0.494029,0.538754,0.247022,0.998469,0.566065,0.713839,-0.371223,0.848456,0.452916,0.745209,0.317644,0.634007,0.528698,0.943255,-0.371673,0.633208,0.442825,0.906630,0.219588,0.466077
143,7.1839,0.471696,0.399494,-0.303312,0.994276,0.549482,0.505972,-0.264739,0.998392,0.487537,0.540366,0.242914,0.998405,0.564744,0.709841,-0.348107,0.859122,0.441891,0.744864,0.271894,0.584145,0.532967,0.942551,-0.328821,0.652186,0.447045,0.883932,0.160194,0.429302
144,7.2420,0.469410,0.399394,-0.339420,0.994607,0.551009,0.504820,-0.282199,0.998448,0.479675,0.540322,0.234932,0.997651,0.570133,0.704541,-0.355375,0.870669,0.442227,0.742838,0.262595,0.542015,0.542026,0.942023,-0.403973,0.677928,0.436756,0.882030,0.120482,0.396972
145,7.3200,0.465149,0.398898,-0.377649,0.995081,0.552727,0.504666,-0.334167,0.998565,0.472593,0.540387,0.157215,0.997598,0.570030,0.707142,-0.403564,0.882526,0.430237,0.742919,0.230625,0.519121,0.538793,0.945366,-0.461601,0.706416,0.409885,0.892188,0.048914,0.382072
146,7.3684,0.440284,0.399155,-0.231947,0.995533,0.545788,0.503019,-0.212761,0.998693,0.448430,0.541461,0.225184,0.997675,0.570324,0.704620,-0.302737,0.893405,0.417685,0.746406,0.315525,0.492462,0.562238,0.937468,-0.387522,0.732794,0.390947,0.922831,0.167463,0.365978
147,7.4144,0.429552,0.399403,-0.203028,0.995932,0.543512,0.503535,-0.208144,0.998810,0.431067,0.547895,0.246688,0.997665,0.570559,0.706174,-0.294415,0.903288,0.416758,0.766877,0.339025,0.467163,0.570960,0.936641,-0.374318,0.756918,0.387439,0.941446,0.202046,0.353087
148,7.4662,0.418397,0.400246,-0.186493,0.996318,0.535093,0.505518,-0.208206,0.998920,0.421563,0.551540,0.250824,0.997703,0.567911,0.706253,-0.297014,0.912635,0.411802,0.774737,0.334622,0.449018,0.573929,0.936473,-0.365184,0.779960,0.368714,0.944449,0.212159,0.348208
149,7.5143,0.409613,0.404530,-0.183353,0.996676,0.528214,0.509511,-0.174556,0.999024,0.400889,0.560988,0.247230,0.997870,0.565035,0.709096,-0.244145,0.921170,0.369951,0.787335,0.342904,0.471768,0.578047,0.932490,-0.341489,0.801012,0.335451,0.958113,0.228802,0.376124
150,7.5731,0.398856,0.404537,-0.201333,0.996999,0.515472,0.512038,-0.191551,0.999119,0.382182,0.566723,0.254043,0.998019,0.564684,0.709954,-0.262378,0.928960,0.350615,0.785143,0.378081,0.500097,0.580092,0.928399,-0.360015,0.820527,0.323179,0.954293,0.261622,0.413822
151,7.6333,0.336569,0.407162,-0.192914,0.997282,0.464327,0.512019,-0.198954,0.999204,0.330637,0.574519,0.275329,0.998123,0.538719,0.701964,-0.301722,0.935900,0.326407,0.784296,0.385707,0.514280,0.589266,0.894963,-0.446471,0.837908,0.306094,0.957807,0.272937,0.430454
152,7.6795,0.333143,0.407153,-0.313116,0.997535,0.451008,0.512349,-0.202589,0.999279,0.303867,0.587420,0.208983,0.998190,0.526654,0.697366,-0.253988,0.942232,0.303595,0.793816,0.357382,0.547516,0.599018,0.880821,-0.417232,0.853773,0.283363,0.965713,0.264305,0.468055
153,7.7451,0.334545,0.408506,-0.315203,0.997762,0.436602,0.512321,-0.196969,0.999350,0.294823,0.588526,0.149267,0.998329,0.519795,0.688705,-0.209765,0.947837,0.300641,0.791769,0.356780,0.571737,0.607122,0.859892,-0.400189,0.867283,0.274071,0.963128,0.243001,0.482844
154,7.7951,0.321506,0.410898,-0.268552,0.997980,0.431857,0.512173,-0.134319,0.999412,0.285399,0.592964,0.112526,0.998456,0.521261,0.682339,-0.106587,0.952960,0.291995,0.791331,0.313648,0.602845,0.619286,0.833469,-0.236127,0.880231,0.262037,0.960486,0.267803,0.521324
155,7.8450,0.298672,0.416061,-0.266071,0.998180,0.414590,0.508580,-0.089891,0.999470,0.257685,0.608303,0.062581,0.998598,0.518086,0.640153,-0.083056,0.957594,0.253172,0.794578,0.176871,0.641215,0.646946,0.723703,-0.252428,0.892074,0.213269,0.959288,0.102812,0.567102
156,7.8956,0.292123,0.418002,-0.277887,0.998356,0.410151,0.507439,-0.089655,0.999521,0.247129,0.611376,0.078331,0.998716,0.517606,0.620513,-0.051684,0.961765,0.241762,0.797877,0.219330,0.674626,0.658356,0.688261,-0.234223,0.902685,0.188665,0.963353,0.147813,0.606324
157,7.9462,0.287069,0.417656,-0.259656,0.998512,0.409716,0.506227,-0.041761,0.999564,0.241456,0.612876,0.098837,0.998802,0.519794,0.605197,-0.009971,0.965337,0.234216,0.796558,0.223463,0.703549,0.662818,0.663573,-0.173638,0.912121,0.179974,0.962093,0.157592,0.642164
158,8.0115,0.283052,0.417981,-0.265277,0.998653,0.407620,0.505446,-0.041673,0.999601,0.243141,0.612071,0.022307,0.998905,0.521051,0.593889,0.020249,0.968200,0.229356,0.794136,0.101533,0.731601,0.664404,0.641409,-0.122480,0.920253,0.171616,0.958630,0.016076,0.675118
159,8.0937,0.273671,0.418595,-0.285580,0.998776,0.401553,0.503232,-0.028272,0.999628,0.229200,0.609514,0.000026,0.999003,0.518768,0.545175,0.171740,0.970501,0.201970,0.781987,0.160127,0.757152,0.656861,0.560120,0.236730,0.927458,0.122953,0.933413,0.240198,0.705542
160,8.1458,0.264182,0.419195,-0.348483,0.998895,0.398540,0.500177,-0.059037,0.999657,0.223103,0.610051,-0.073195,0.999093,0.514460,0.533615,0.189135,0.972825,0.192279,0.778398,0.110859,0.780088,0.650610,0.538170,0.299709,0.934288,0.107647,0.924773,0.244113,0.732767
161,8.1932,0.257742,0.419079,-0.131277,0.998994,0.394339,0.499474,0.096673,0.999681,0.217908,0.612613,0.077328,0.999170,0.513535,0.523570,0.313284,0.974646,0.182143,0.776659,0.216246,0.800179,0.650245,0.527551,0.442272,0.940334,0.102624,0.921800,0.367311,0.757168
162,8.2436,0.259655,0.422343,-0.280071,0.999086,0.390470,0.498807,0.005132,0.999696,0.215095,0.619880,-0.030547,0.999233,0.511354,0.517919,0.160558,0.976107,0.170494,0.777625,0.083981,0.818995,0.648272,0.515944,0.178080,0.945610,0.093159,0.924189,0.143960,0.778924
163,8.2937,0.252211,0.425785,-0.094547,0.999170,0.388325,0.498595,0.090782,0.999713,0.214947,0.621125,0.129469,0.999282,0.508418,0.513915,0.219574,0.977692,0.169522,0.777758,0.262169,0.834419,0.646826,0.507591,0.257666,0.950402,0.090192,0.925899,0.383950,0.797823
164,8.3558,0.254037,0.430851,-0.177833,0.999233,0.387097,0.497709,0.039118,0.999713,0.220180,0.623103,0.036495,0.999310,0.508910,0.527505,0.077644,0.979407,0.183699,0.789570,0.064650,0.849721,0.646010,0.527456,0.015784,0.954555,0.108758,0.951729,-0.054385,0.815820
165,8.4304,0.257225,0.433374,-0.191253,0.999294,0.386959,0.496433,0.007390,0.999716,0.223719,0.625392,0.031201,0.999337,0.509611,0.534652,0.067362,0.980693,0.192049,0.797159,0.056695,0.862901,0.645134,0.545137,-0.000022,0.958049,0.122179,0.970566,-0.075457,0.830714
166,8.5067,0.256561,0.436704,-0.225932,0.999349,0.389448,0.496490,-0.031574,0.999736,0.226109,0.626995,0.010086,0.999375,0.512727,0.538546,-0.014439,0.982472,0.194856,0.803495,0.024400,0.875909,0.650671,0.560968,-0.184307,0.961997,0.130759,0.979170,-0.142285,0.846624
167,8.5667,0.261714,0.431065,-0.234888,0.999392,0.391547,0.496509,-0.038758,0.999754,0.228757,0.625886,-0.017258,0.999360,0.512503,0.603750,0.015424,0.983860,0.230691,0.821343,0.001141,0.884984,0.649829,0.689533,-0.074590,0.964420,0.213793,1.006625,-0.119766,0.850554
168,8.6219,0.274890,0.424021,-0.235200,0.999440,0.392395,0.496549,-0.038446,0.999770,0.230023,0.625340,0.001397,0.999288,0.512240,0.626138,0.031493,0.985043,0.249035,0.820130,0.048658,0.892416,0.641098,0.733517,-0.002388,0.966798,0.251788,1.001084,-0.035589,0.854300
169,8.6985,0.280768,0.421419,-0.338054,0.999489,0.395489,0.496552,-0.085340,0.999784,0.238928,0.614724,-0.082826,0.999277,0.510111,0.641078,0.010391,0.986221,0.259711,0.810007,-0.047700,0.901557,0.624002,0.767496,-0.055948,0.969580,0.275464,0.999097,-0.159110,0.865013
170,8.7631,0.305573,0.404141,-0.328580,0.999528,0.415540,0.496447,-0.125272,0.999764,0.256508,0.601983,-0.098721,0.999274,0.503675,0.676617,-0.053162,0.983867,0.278484,0.793250,-0.063595,0.906647,0.576315,0.851790,-0.098810,0.964519,0.320938,0.969506,-0.165608,0.864390
171,8.8358,0.316912,0.395412,-0.349476,0.999569,0.426851,0.497382,-0.146723,0.999729,0.262945,0.598340,-0.131822,0.999264,0.503166,0.692158,-0.077178,0.977040,0.297172,0.794002,-0.102173,0.908045,0.568821,0.880396,-0.122375,0.948367,0.341494,0.969368,-0.184665,0.855295
172,8.8864,0.328263,0.386600,-0.388300,0.999563,0.436639,0.499227,-0.163139,0.999649,0.262643,0.593702,-0.196620,0.999296,0.502750,0.703609,-0.071079,0.972825,0.296644,0.793457,-0.150165,0.914806,0.557744,0.894643,-0.117104,0.927481,0.344883,0.968709,-0.228086,0.852111
173,8.9454,0.334627,0.379947,-0.386629,0.999493,0.443170,0.502865,-0.149735,0.999503,0.263766,0.581958,-0.189665,0.999325,0.500900,0.712278,-0.061597,0.966772,0.287549,0.779918,-0.143657,0.919737,0.550854,0.913589,-0.126946,0.884440,0.327400,0.949401,-0.226880,0.839617
174,9.0127,0.353515,0.369569,-0.387065,0.999461,0.464357,0.508871,-0.152905,0.999493,0.276565,0.571292,-0.135668,0.999340,0.502036,0.722739,-0.082554,0.961800,0.281190,0.773058,-0.087397,0.912293,0.559669,0.912375,-0.153283,0.822867,0.316537,0.950152,-0.172751,0.777443
175,9.0767,0.368868,0.365908,-0.417560,0.999447,0.476727,0.514774,-0.189412,0.999517,0.284320,0.566351,-0.131905,0.999365,0.513576,0.734182,-0.145960,0.960414,0.280661,0.772943,-0.070340,0.904616,0.566456,0.921894,-0.245803,0.774125,0.300634,0.958717,-0.195222,0.717934
176,9.1453,0.376755,0.364854,-0.583776,0.999380,0.485789,0.516676,-0.276860,0.999502,0.291851,0.561876,-0.169206,0.999345,0.521240,0.738941,-0.210058,0.959392,0.278334,0.773046,-0.065301,0.904338,0.569069,0.923846,-0.327727,0.747372,0.254380,0.960766,-0.207991,0.681657
177,9.2197,0.402217,0.348973,-0.634157,0.999430,0.506735,0.515505,-0.331409,0.999543,0.308715,0.542664,-0.201953,0.999391,0.544917,0.738830,-0.269545,0.961582,0.274506,0.758702,-0.098985,0.907825,0.593514,0.938524,-0.419187,0.752595,0.199538,0.946370,-0.288727,0.677905
178,9.2877,0.403352,0.344230,-0.678622,0.999436,0.519907,0.510710,-0.360987,0.999575,0.310717,0.533922,-0.213586,0.999429,0.555247,0.736595,-0.288431,0.963048,0.267927,0.755506,-0.100407,0.912096,0.600934,0.953968,-0.418370,0.743809,0.178842,0.947189,-0.284093,0.670262
